"flashcard_id","english_text","category","native_text","flagged"
"3d47b410-5cd1-c99f-c6ce-3a6b3cf5ac90","Water","daily_life","น้ำ","false"
"8de8940b-f16c-6cc9-ba2d-d601cc9cacc1","Water, please","restaurant","ขอน้ำด้วย","false"
"9f18b3f6-31e7-54ad-e469-29479994a164","Watermelon","fruit","แตงโม","false"
"30963cea-7ce8-2ddf-a6a6-a53063a7e87a","Week","daily_life","สัปดาห์","false"
"8b33237d-0ab9-59b1-181e-1d270df70179","What do you do?","small_talk","คุณทำอะไร?","false"
"a77c97ec-f20d-16bd-33df-e948b9941f1f","What is the password?","wi-fi access","รหัสผ่านคืออะไร?","false"
"7d11d34e-d548-6983-ff3a-32f0b6309d24","What time does it close?","business hours","ปิดกี่โมง?","false"
"07b46969-309e-dd3b-fa1e-ff34acf5e159","What time does it open?","business hours","เปิดกี่โมง?","false"
"a79d4d56-13aa-2fed-633d-415c47403576","What's your name?","introductions","คุณชื่ออะไร?","false"
"d859a715-0640-7382-5b3d-1dda539f22e0","Where are you from?","small_talk","คุณมาจากไหน?","false"
"c3cc0ab7-26e9-ea5f-db7b-6be8d277c3bc","Where can I buy tickets?","transportation","ซื้อตั๋วได้ที่ไหน?","false"
"bae806ad-7f57-8fdb-6253-0fdb831c2861","Where is the bathroom?","asking for directions","ห้องน้ำอยู่ที่ไหน?","false"
"ba3b97c3-ac35-2711-df1d-5c7318f6e8ca","Where is the bus stop?","transportation","ป้ายรถเมล์อยู่ที่ไหน?","false"
"de76402f-2330-9949-4841-6750c2156083","Where is the train station?","transportation","สถานีรถไฟอยู่ที่ไหน?","false"
"8aef8b9b-7504-16ec-8416-d2b325515978","Wi-Fi","accommodation","ไวไฟ","false"
"65e9af36-bf4f-40ef-e6f7-3ade5d791c8f","Window","daily_life","หน้าต่าง","false"
"5912cb48-45f0-bc1d-c320-d5202d68260b","Work","work","ทำงาน","false"
"4ed53ef7-156b-fda8-e9c6-679abaa181f9","Yes","basic response","ใช่","false"
"7827b397-68d0-a471-f124-d2389614ad71","Yesterday","time","เมื่อวาน","false"
"0463152c-f17f-fe83-5c7d-15fb94fb9406","Yesterday","daily_life","เมื่อวาน","false"
"1d39eae9-bc09-8d30-a33f-b9cb34dfd379","Zucchini","vegetable","ซูกินี","false"
